gene,true_mean,poisson_mean,poisson_var,poisson_frac_zero,nb_mean,nb_var,nb_frac_zero,nb_est_dispersion
gene_69,22.8704026920234,24.1,17.93846153846154,0.0,23.725,61.33269230769232,0.0,0.06681350308538499
gene_70,912.4749947762701,916.8,848.8307692307691,0.0,900.675,14208.635256410254,0.0,0.01640496388984248
gene_71,0.33183606980998764,0.4,0.4000000000000001,0.65,0.275,0.3583333333333334,0.8,1.101928360084694
gene_72,1.6014338331584965,1.625,1.625,0.2,1.5,2.1538461538461537,0.25,0.29059829046913577
gene_73,2.506486023054933,2.7,2.5743589743589745,0.1,2.45,5.074358974358975,0.2,0.437210991074013
gene_74,4.927276531602002,4.675,4.737820512820512,0.0,4.775,15.819871794871792,0.05,0.48441092270003033
gene_75,0.4847377792966098,0.4,0.34871794871794876,0.65,0.45,0.9717948717948718,0.775,2.5767647862622565
gene_76,4.392691804687126,4.45,3.6897435897435904,0.0,4.1,7.015384615384616,0.05,0.17343156544980282
gene_77,1.5640611373990947,1.825,2.148076923076923,0.225,1.2,2.0615384615384613,0.425,0.5982905978751186
gene_78,252.49465135792983,252.25,261.3205128205128,0.0,259.2,2157.651282051282,0.0,0.02825722191934427
gene_79,53.69399279736877,52.925,46.07115384615385,0.0,52.725,201.58910256410257,0.0,0.05354967097871513
gene_80,0.629567897723504,0.8,0.7282051282051284,0.425,0.475,0.8711538461538461,0.7,1.7558065125674884
gene_81,1.864496319934949,2.0,2.6666666666666665,0.15,2.325,4.327564102564103,0.15,0.37045930899639595
gene_82,76.58011598262685,78.85,81.97692307692307,0.0,74.125,359.8557692307692,0.0,0.05200290411963606
gene_83,0.9341902127642552,0.775,0.9480769230769229,0.45,1.075,2.583974358974359,0.525,1.3057647226986215
gene_84,704.3652438681146,708.125,667.0865384615385,0.0,717.05,16814.100000000002,0.0,0.03130742960660237
gene_85,0.9502413412174826,0.925,0.9942307692307694,0.4,0.825,1.5326923076923076,0.55,1.0397683109679183
gene_86,195.86529293169843,197.45,200.20256410256408,0.0,196.0,1294.6666666666667,0.0,0.028599194779952056
gene_87,17.539908716396983,18.975,19.409615384615385,0.0,17.45,45.02307692307693,0.0,0.0905512333165947
gene_88,3.6853356293179353,3.475,2.7685897435897435,0.05,3.425,7.891666666666666,0.05,0.38076970888472667
gene_89,2.0879552321582153,1.825,1.6865384615384613,0.175,1.95,3.689743589743589,0.3,0.45752625622250176
gene_90,422.2100645996003,422.525,246.1019230769231,0.0,419.275,4132.819871794872,0.0,0.021124709274761157
gene_91,6.627927723131383,6.8,10.369230769230768,0.0,5.925,18.635256410256407,0.025,0.36205754519095873
gene_92,0.5850716851003509,0.6,0.6051282051282051,0.55,0.6,1.6820512820512823,0.675,3.005697997348845
gene_93,0.41526372039085485,0.15,0.13076923076923075,0.85,0.35,0.8487179487179487,0.8,4.071166895075771
gene_94,13.051085289521733,12.775,13.614743589743588,0.0,12.75,40.65384615384615,0.0,0.17164995711602926
gene_95,361.72944544844955,355.475,286.7173076923077,0.0,362.5,3093.076923076923,0.0,0.020779657916399734
gene_96,5.334985195092568,5.0,5.897435897435898,0.0,5.4,9.887179487179488,0.025,0.15388132671555574
gene_97,241.16924886913512,241.75,175.8846153846154,0.0,234.625,971.2147435897435,0.0,0.013380646462205253
gene_98,653.4265252528958,655.675,646.9942307692309,0.0,642.4,9929.374358974359,0.0,0.02250417943282027
gene_99,0.542803306628974,0.45,0.3564102564102565,0.6,0.625,0.8557692307692307,0.6,0.5907692292568614
gene_100,3.486906620959459,3.025,2.9480769230769233,0.025,4.125,13.804487179487179,0.1,0.5688587506435009
gene_101,46.458326017664696,46.1,45.630769230769225,0.0,49.0,214.15384615384616,0.0,0.06878544196325588
gene_102,3.5987444131661293,3.375,2.0865384615384617,0.025,3.625,9.368589743589743,0.125,0.43708649650626635
gene_103,1.2940843316364854,1.15,1.412820512820513,0.4,1.225,3.9224358974358973,0.425,1.7975416214166462
gene_104,17.150160283335875,18.35,16.284615384615385,0.0,17.275,35.17884615384616,0.0,0.059994332436385675
gene_105,145.20995837530666,149.225,175.97371794871796,0.0,145.15,676.4384615384616,0.0,0.025217167532200532
gene_106,80.42952794358939,80.0,81.02564102564102,0.0,84.875,197.75320512820514,0.0,0.015669333374264165
gene_107,2.3363705761118068,2.375,1.7788461538461537,0.075,1.525,3.999358974358975,0.375,1.0639544093716833
gene_108,47.55137508724842,49.3,50.266666666666666,0.0,47.575,176.5070512820513,0.0,0.056964369959645794
gene_109,4.025269084310631,3.425,3.4301282051282054,0.05,5.175,17.37884615384615,0.125,0.45569683879261424
gene_110,2.952959293268471,2.525,2.3583333333333334,0.075,2.425,4.404487179487179,0.175,0.33661170014251346
gene_111,568.23533696322,564.65,711.925641025641,0.0,561.25,5331.525641025641,0.0,0.015143657076385536
gene_112,3.0101174535339954,3.075,2.0711538461538463,0.025,2.55,4.561538461538461,0.075,0.3093484753908671
gene_113,662.0984243992477,663.425,642.8660256410257,0.0,664.225,15067.05064102564,0.0,0.03264504474751338
gene_114,1.6108708754573393,1.775,2.076282051282051,0.225,2.125,4.727564102564102,0.275,0.5763463755267002
gene_115,30.142165586907538,30.9,36.55384615384616,0.0,31.875,86.06089743589743,0.0,0.05333175603066547
gene_116,6.777366263566379,6.575,4.301923076923077,0.0,6.6,23.117948717948718,0.0,0.37919992464576496
gene_117,212.99702882547496,214.425,243.9429487179487,0.0,208.7,1468.1641025641027,0.0,0.028916178404338765
gene_118,0.8839706341429482,0.875,0.8301282051282052,0.4,0.825,1.8916666666666662,0.6,1.5671870194299053
gene_119,675.5981157956153,677.55,626.4076923076924,0.0,700.275,11057.025,0.0,0.021119627237432163
gene_120,112.43350523021552,112.275,66.05064102564103,0.0,117.725,821.7942307692308,0.0,0.050801667416576955
gene_121,1.3013900812358028,1.4,0.912820512820513,0.15,1.225,3.307051282051282,0.5,1.3874560804090463
gene_122,84.07305474438094,85.15,81.66923076923077,0.0,81.675,309.40448717948715,0.0,0.03413822857107353
gene_123,0.6682140194391901,0.55,0.40769230769230774,0.525,0.725,1.6916666666666664,0.675,1.8390804562712695
gene_124,28.015959249980863,27.725,26.614743589743586,0.0,27.325,66.43012820512821,0.0,0.05237371406004721
gene_125,0.7223197198194143,0.6,0.6051282051282052,0.525,0.825,1.63525641025641,0.6,1.190459370528486
gene_126,0.44970357966970786,0.475,0.512179487179487,0.65,0.575,0.7634615384615384,0.625,0.5700159936227523
gene_127,7.48887830580907,7.55,4.6641025641025635,0.0,7.2,20.42051282051282,0.0,0.25502532446484943
gene_128,82.92571303691676,82.675,82.89166666666665,0.0,87.7,483.7538461538462,0.0,0.05149381263140444
gene_129,110.7697076890005,113.85,81.25897435897436,0.0,117.675,732.9429487179488,0.0,0.044432001587871764
gene_130,69.4401411385401,68.675,80.84038461538462,0.0,65.425,330.5070512820513,0.0,0.06192882784591079
gene_131,37.19131786666724,36.725,53.53782051282051,0.0,38.4,85.47692307692307,0.0,0.031926081730747576
gene_132,377.1394214211999,372.125,477.75320512820514,0.0,392.35,2900.848717948718,0.0,0.016295457934830455
gene_133,24.08805783902185,23.05,22.97179487179487,0.0,22.375,87.00961538461539,0.0,0.1291038165040767
gene_134,0.6956301418025463,0.6,0.7076923076923076,0.6,0.7,0.9846153846153844,0.6,0.5808477225194628
gene_135,0.9874960843170884,0.825,0.6096153846153846,0.375,1.025,1.1532051282051283,0.425,0.12202748657522991
gene_136,737.8707800260536,738.65,536.2846153846153,0.0,698.075,16525.968589743592,0.0,0.03248021922662642
gene_137,196.5005022558286,197.55,181.07435897435897,0.0,201.65,1043.2589743589742,0.0,0.020697310032769044
gene_138,0.3339167480893029,0.325,0.27628205128205136,0.7,0.4,0.5025641025641026,0.7,0.6410256370192304
gene_139,646.1604960261819,638.825,666.9685897435896,0.0,627.75,5034.910256410257,0.0,0.011183697204631589
gene_140,62.227026585661925,59.6,65.73333333333333,0.0,63.625,240.65064102564102,0.0,0.04373011153129032
gene_141,486.8509163300866,487.225,572.4352564102563,0.0,484.575,3448.507051282052,0.0,0.012622524847302754
gene_142,1.081549272333776,0.825,0.6608974358974359,0.4,1.25,2.141025641025641,0.375,0.5702564098914461
gene_143,36.325626799625454,37.2,32.16410256410256,0.0,35.0,138.0,0.0,0.0840816326529926
gene_144,18.33072316539222,18.075,20.481410256410257,0.0,16.7,35.44615384615385,0.0,0.06721701691020343
gene_145,1.283309581810283,1.4,1.630769230769231,0.325,1.65,2.7974358974358973,0.35,0.42146405767288647
gene_146,0.5247785124876682,0.475,0.40961538461538455,0.6,0.4,0.6051282051282052,0.7,1.2820512740384618
gene_147,66.97599393048456,64.975,62.537820512820524,0.0,67.775,353.5121794871795,0.0,0.062205344699251486
gene_148,0.40894828959937984,0.325,0.27628205128205136,0.7,0.45,0.5102564102564102,0.65,0.29756251831529723
gene_149,2.155482992255673,1.75,1.7820512820512822,0.2,2.15,4.848717948717949,0.3,0.5838221629278805
gene_150,20.137418114348268,21.15,20.489743589743586,0.0,18.75,68.55128205128206,0.0,0.14165698005657715
gene_151,40.57442449845944,40.775,27.25576923076923,0.0,40.2,151.60000000000002,0.0,0.06893393727873758
gene_152,3.092846462004047,3.6,2.1435897435897435,0.0,3.125,12.060897435897436,0.225,0.9150358973421978
gene_153,282.4587358766841,288.125,247.29166666666666,0.0,286.7,3138.2666666666664,0.0,0.03469190460450063
gene_154,428.02536919062595,425.925,297.71217948717947,0.0,420.525,4669.999358974358,0.0,0.024029878454312554
gene_155,107.4408154966077,106.05,101.6897435897436,0.0,103.175,394.45576923076925,0.0,0.02736294627460766
gene_156,553.2162822371154,548.7,473.90769230769234,0.0,541.775,4485.204487179487,0.0,0.013434953200939112
gene_157,0.5087334824856408,0.35,0.33589743589743587,0.7,0.4,0.553846153846154,0.75,0.9615384555288468
gene_158,0.4737138927223734,0.35,0.3358974358974359,0.7,0.3,0.42051282051282046,0.775,1.3390313241532128
gene_159,0.8581840283822975,0.5,0.6153846153846154,0.65,0.825,1.3788461538461536,0.475,0.8137317216270663
gene_160,0.8458270019912929,1.1,1.4769230769230772,0.425,0.575,0.5583333333333333,0.575,0.0001
gene_161,22.857331090511387,23.075,12.63525641025641,0.0,23.1,71.52820512820513,0.0,0.09075580504134925
gene_162,496.5730510586956,498.45,653.0230769230769,0.0,514.65,9860.387179487181,0.0,0.03528495837335598
gene_163,1.376053901308283,1.15,1.258974358974359,0.325,1.025,1.5634615384615382,0.425,0.5125154436159647
gene_164,933.7819749641137,935.775,826.4865384615385,0.0,907.325,14541.096794871792,0.0,0.01656114141593735
gene_165,379.8980940811344,374.875,331.4455128205128,0.0,354.925,4086.276282051282,0.0,0.02962053885443142
gene_166,4.26918249010251,4.65,4.028205128205128,0.0,3.1,6.041025641025642,0.1,0.3060380479416861
gene_167,1.4777636167475756,1.45,1.4846153846153847,0.25,1.575,3.7378205128205124,0.4,0.8718853159782824
gene_168,17.33933830634809,17.875,13.291666666666666,0.0,15.325,65.91730769230769,0.0,0.21541876074755406
gene_169,3.984910967138991,4.325,5.301923076923078,0.0,3.375,5.3173076923076925,0.05,0.17051809642905236
gene_170,0.4037070230507868,0.45,0.3564102564102565,0.6,0.3,0.31794871794871793,0.75,0.19943019721430827
gene_171,0.6670867836597355,0.6,0.5025641025641026,0.525,0.775,1.1532051282051283,0.575,0.6296859564211319
gene_172,36.43940030684063,36.825,42.76346153846154,0.0,38.075,139.40448717948718,0.0,0.06989659516525451
gene_173,52.37624232043522,51.6,48.91282051282051,0.0,52.45,212.56153846153845,0.0,0.05820116065379083
gene_174,762.4400394865065,761.525,793.4352564102563,0.0,745.875,11971.035256410256,0.0,0.020177179065898557
gene_175,0.3565158932937082,0.275,0.2557692307692308,0.75,0.25,0.3974358974358974,0.825,2.3589743212307694
gene_176,116.42867235551172,116.425,97.27628205128207,0.0,115.925,430.01987179487185,0.0,0.023372579012999235
gene_177,51.88239238104263,50.65,52.284615384615385,0.0,48.6,119.57948717948719,0.0,0.030051096199536463
gene_178,18.02591105359425,17.325,21.40448717948718,0.0,19.625,84.59935897435898,0.0,0.16870294836902827
gene_179,0.8380654520037475,0.875,1.0865384615384615,0.425,0.9,2.8102564102564105,0.65,2.3583412443186043
gene_180,318.2668102229955,314.9,369.4769230769231,0.0,314.3,3061.035897435898,0.0,0.027805335609222354
gene_181,90.87366882947866,92.725,69.69166666666668,0.0,90.7,407.8051282051282,0.0,0.03854683202740047
gene_182,30.913565620419124,31.075,38.4301282051282,0.0,29.25,75.67948717948718,0.0,0.05426779128284949
gene_183,858.7114227359931,857.375,752.0352564102565,0.0,875.1,20146.092307692306,0.0,0.025164523447436728
gene_184,0.6549896751375879,0.475,0.5634615384615383,0.65,0.6,0.9128205128205129,0.625,0.8689458665321307
gene_185,110.86110385119743,112.2,74.72820512820513,0.0,117.35,715.5153846153846,0.0,0.04343652656259484
gene_186,16.22624227811331,17.325,12.99423076923077,0.0,16.1,62.96410256410256,0.0,0.18079588967988025
gene_187,3.0321242717538133,3.05,3.3820512820512816,0.075,3.2,9.292307692307691,0.175,0.594951923018822
gene_188,396.87700240617,400.675,411.4044871794872,0.0,400.95,2840.1,0.0,0.015172532388588606
gene_189,212.34821672564354,212.5,247.23076923076923,0.0,207.125,2220.1121794871797,0.0,0.04692194067310734
gene_190,10.916215020038353,10.875,15.03525641025641,0.0,12.85,45.87435897435897,0.0,0.19999914593201393
gene_191,55.688872404594825,55.375,48.44551282051282,0.0,53.6,215.73333333333335,0.0,0.05643424667704281
gene_192,51.125399244729934,49.7,32.830769230769235,0.0,52.95,233.33076923076928,0.0,0.06433662959272779
gene_193,0.33847651000606466,0.425,0.45576923076923076,0.675,0.375,0.5993589743589743,0.75,1.5954415840962328
gene_194,1.8871404176998499,1.55,1.5871794871794873,0.225,1.875,4.727564102564102,0.35,0.8113960111652142
gene_195,1.816037207444946,1.55,1.7923076923076924,0.25,1.725,2.2557692307692307,0.225,0.1783723522254512
gene_196,1.8661287217917355,2.025,2.4865384615384616,0.175,1.625,4.086538461538462,0.325,0.9321802454366983
gene_197,124.15958378825138,124.225,117.7173076923077,0.0,125.925,739.8660256410257,0.0,0.03871709252368601
gene_198,624.3656946533238,622.075,562.7378205128206,0.0,623.1,10172.092307692306,0.0,0.024594728965153165
gene_199,2.7072636228818237,2.5,2.358974358974359,0.125,2.8,5.907692307692308,0.125,0.3963893249101938
gene_200,130.45375352018888,131.075,91.5070512820513,0.0,134.85,583.6179487179487,0.0,0.024678566551193413
gene_201,0.32155018854748857,0.5,0.6153846153846154,0.65,0.375,0.3942307692307692,0.7,0.13675213577967704
gene_202,215.15285929210626,219.4,179.4769230769231,0.0,208.45,1621.279487179487,0.0,0.03251516420395072
gene_203,210.78083600886697,214.25,172.03846153846155,0.0,204.8,963.753846153846,0.0,0.018094869760366148
gene_204,0.49075454820982206,0.625,0.7019230769230769,0.55,0.375,0.7019230769230769,0.8,2.324786308254511
gene_205,0.7019028239917239,0.85,1.0025641025641023,0.5,0.825,1.5326923076923076,0.525,1.0397683109679183
gene_206,27.308194778775626,28.05,23.587179487179487,0.0,25.15,58.48974358974359,0.0,0.05270918202860908
gene_207,147.9745179380496,146.8,146.26666666666665,0.0,151.425,756.199358974359,0.0,0.02637534840398996
gene_208,114.35609790407081,114.975,105.30705128205129,0.0,113.125,695.0865384615385,0.0,0.045475459798584354
gene_209,77.38355094726245,76.175,115.3275641025641,0.0,72.875,213.85576923076923,0.0,0.02654622312215909
gene_210,147.59429840634644,145.35,167.05384615384614,0.0,150.85,894.9512820512822,0.0,0.03269952347376575
gene_211,39.62267944026695,38.0,35.17948717948718,0.0,36.9,194.4,0.0,0.11567188842611639
gene_212,2.1094576229877933,2.1,2.0923076923076924,0.125,2.2,2.317948717948718,0.125,0.024369569819080245
gene_213,0.396473825595957,0.35,0.3871794871794872,0.725,0.45,0.8179487179487179,0.675,1.8170306969466035
gene_214,490.7557921642081,485.8,595.7538461538462,0.0,483.425,7630.096794871795,0.0,0.030580573523807265
gene_215,8.897788915037099,9.5,11.897435897435898,0.0,9.525,24.101923076923075,0.0,0.1606704068091281
gene_216,107.67733087708359,107.575,98.55833333333332,0.0,108.725,438.66602564102567,0.0,0.02791113436297635
gene_217,2.6966715769059073,2.475,3.1788461538461537,0.125,2.575,9.17371794871795,0.225,0.9951879268881533
gene_218,853.6768830125234,856.15,915.5153846153846,0.0,803.775,11056.896794871795,0.0,0.015870372782088804
gene_219,1.328357611222368,1.3,1.6,0.275,0.9,1.5282051282051285,0.5,0.7755618857155143
gene_220,0.46154544053267277,0.5,0.46153846153846156,0.575,0.375,0.8044871794871795,0.75,3.0541310324127893
gene_221,16.95919873796959,15.9,19.117948717948714,0.0,16.225,32.94807692307692,0.0,0.06352530757719337
gene_222,6.264002332348446,5.825,4.866025641025641,0.0,6.35,15.925641025641024,0.025,0.2374763723827528
gene_223,62.30313450987614,61.85,50.18205128205128,0.0,59.95,229.07435897435897,0.0,0.047057384900069464
gene_224,0.3163453463317609,0.425,0.40448717948717944,0.65,0.35,0.6435897435897436,0.8,2.3966509485150427
gene_225,1.0012707704974861,1.175,1.225,0.275,0.875,1.2916666666666667,0.5,0.5442176863640151
gene_226,320.93388968541126,323.5,324.2564102564103,0.0,317.675,2544.225,0.0,0.02206309195337063
gene_227,77.59520668257885,78.275,61.89679487179488,0.0,78.8,320.93333333333334,0.0,0.03899439133533689
gene_228,4.593212856815488,4.025,3.666025641025641,0.0,3.9,13.015384615384614,0.175,0.5993020785526174
gene_229,0.3862395091408624,0.3,0.2666666666666666,0.725,0.425,0.660897435897436,0.725,1.3060065582916511
gene_230,0.44433467730334836,0.3,0.31794871794871793,0.75,0.325,0.37884615384615383,0.75,0.5097860670898722
gene_231,7.303630528653635,7.925,6.686538461538461,0.0,7.2,20.31794871794872,0.05,0.25304685026419127
gene_232,631.7417742190964,637.05,626.9205128205128,0.0,607.325,7123.45576923077,0.0,0.017666376172823864
gene_233,518.9699884996854,518.4,581.1179487179487,0.0,540.15,5357.823076923077,0.0,0.0165123378143674
gene_234,3.9952539191784053,4.875,4.881410256410256,0.0,4.175,15.122435897435897,0.1,0.6280575651652102
gene_235,6.349994618663203,6.075,6.942948717948718,0.0,6.375,23.419871794871796,0.1,0.4194047654152069
gene_236,2.7140890979465153,3.0,3.0256410256410255,0.0,3.125,8.573717948717949,0.175,0.5579487178915841
gene_237,0.9921077459113228,0.95,1.228205128205128,0.45,0.85,1.258974358974359,0.525,0.5660544753056118
gene_238,37.18046585036071,36.35,43.258974358974356,0.0,39.0,133.07692307692307,0.0,0.061852020431861415
gene_239,13.206223731980284,13.925,11.968589743589742,0.0,14.325,34.68653846153846,0.0,0.099225050294987
gene_240,265.2504610734402,264.75,260.3974358974359,0.0,281.1,1701.630769230769,0.0,0.017977485781018473
gene_241,17.14031587109288,16.825,13.122435897435897,0.0,17.475,66.05064102564101,0.0,0.159068494826599
gene_242,0.3647546453210198,0.525,0.7685897435897436,0.675,0.3,0.4717948717948718,0.8,1.9088318876226658
gene_243,10.780315718845753,10.925,8.225,0.0,10.325,37.55833333333334,0.0,0.2554586902246282
gene_244,0.9313961643968393,1.1,1.1692307692307693,0.325,0.7,0.9333333333333333,0.55,0.47619047521865904
gene_245,4.606842811381441,4.525,5.332692307692308,0.0,4.1,14.605128205128203,0.075,0.6249332661810393
gene_246,17.970470612949036,18.85,22.284615384615382,0.0,16.125,65.85576923076923,0.0,0.19126069531620635
gene_247,25.222636964547174,24.6,29.16923076923077,0.0,24.225,52.435256410256414,0.0,0.04807059106430762
gene_248,85.50099197189006,86.775,78.43525641025641,0.0,81.175,373.07115384615383,0.0,0.04429796523495097
gene_249,749.3506868926556,746.425,713.4301282051282,0.0,765.05,13301.741025641026,0.0,0.021419201850829017
gene_250,6.488670104974687,6.825,6.04551282051282,0.0,6.25,17.166666666666668,0.0,0.27946666665951236
gene_251,139.22502361351866,137.95,102.35641025641024,0.0,143.825,699.9942307692309,0.0,0.02688674282412427
gene_252,22.370674905144202,22.825,22.250641025641027,0.0,20.225,58.281410256410254,0.0,0.09303594208251659
gene_253,335.9000867889109,337.4,339.8871794871795,0.0,343.725,3682.922435897436,0.0,0.02826310402397835
